,tweet,emoji,polarity,emotion
1682,"Yes, #Ukraine is winning, but that doesn't mean you have to stop talking.  #Russia did not go for reconciliation, she lost and went to gather strength.The whole world must now come together and give a tough rebuff while she is weak.Otherwise, there will be even more losses😔#WAR https://t.co/M3lcS0Lp0Q",['😔'],0,3
1683,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1684,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1685,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1686,"This deserves all the shares it can have, kudos to the creator! 🤣

#Putin #Lukashenko #Ukraine #RussiaUkraineWar #UkraineRussia #VladimirPutin #RussiaUkraineCrisis #UkraineRussia #PutinIsaWarCriminal https://t.co/ZGoqJXgG2c",['🤣'],1,1
1687,@RFERL @radiosvoboda Such brutality. 😭🤬😭The Russians will pay for this. #SlavaUkraïni,"['😭', '🤬', '😭']",0,sad_anger
1688,@elonmusk Get out of my head! 😅😂... Any updates on you and Ukraine? | #BulletproofMediaGroup #StandForUkraine #UkraineUnderAttaсk #Ukraine #RussiaUkraineWar #RussiaInvadedUkraine #Украина #UkraineCrisis @RedCrossPhilly @RedCross #WW3 #iftar #IStandWithUkraine #StandWithUkraine #ElonMusk,"['😅', '😂']",1,1
1689,"#Russian guys raped teenager girl? They ate dogs instead of MRE😡
#PutinWarCriminal #RussianWarCrimes #RussiaInvadedUkraine #Ukraine #RussianArmy #StandWithUkraine #PrayForUkraine https://t.co/65WxuOflX3",['😡'],0,4
1690,"I like how they said, ""thanks for reaching out,"" when it was a threat. LMAO. Now, this is the type of respect #Anonymous deserves again. #OpRussia 🤣😂 https://t.co/dJJ0cJ6tLn","['🤣', '😂']",1,1
1691,"They call Alastair Stewart a ""legendary broadcaster"", but he's incredibly biased. He supported war on Saddam Hussein, but calls #Putin's invasion a ""bloody murderous incursion"". 🤨Stewart also claims #Moldova will soon be invaded.🤦‍♂️ 😂 @AlStewartOBE #GBNews https://t.co/8khlqijDh5",['😂'],1,1
1692,"#POTUS 
#SCOTUS 
#GOP 
#DNC 
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#PONTIFEX 
#CopelandNetwork 
#UN 
#NATO 
#WSJ 
#NYSE
#California 
#Mexico 
#Canada 

LMAO! 🤣🤣🤣

""JARED BERNSTEIN"" IS A JOKE!
The man majored in music not economics.","['🤣', '🤣', '🤣']",1,1
1693,"@EFFSouthAfrica @GardeeGodrich @Julius_S_Malema ""Smile ...Mf!""😱😉🤣
#Putin #PutinWarCriminal🖕
 https://t.co/XvFoyQGq5L
🙏 Ukraine 🔥 👊",['🤣'],1,1
1694,"#Russian guys raped teenager girl? They ate dogs instead of MRE😡
#PutinWarCriminal #RussianWarCrimes #RussiaInvadedUkraine #Ukraine #RussianArmy #StandWithUkraine #PrayForUkraine https://t.co/65WxuOflX3",['😡'],0,4
1695,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1696,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1697,"Hello World,

this picture is 77 years old, Berlin in Spring 1945.
Unfortunately we see these pictures again today,
#Ukraine in Spring 2022 . . .

#ThrowbackThursday and present. Terrible.   😔

💙       🇺🇦       👊       🇺🇦       💛 https://t.co/OSTaxOKBi9",['😔'],0,3
1698,"@IAPonomarenko Donbas?? @DefenceU 
Really? 😊
I am here for it! 
#Ukraine @Ukraine 
#Russia",['😊'],1,1
1699,"Hello World,

this picture is 77 years old, Berlin in Spring 1945.
Unfortunately we see these pictures again today,
#Ukraine in Spring 2022 . . .

#ThrowbackThursday and present. Terrible.   😔

💙       🇺🇦       👊       🇺🇦       💛 https://t.co/OSTaxOKBi9",['😔'],0,3
1700,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1701,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1702,"@toryboypierce #Germany, by actions, appears to be batting for the away team... 😬 #Ukraine",['😬'],0,6
1703,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1704,"#Russia's army. The best of the best. 😬

Glory to #Ukraine! 🇺🇦✊🏻 https://t.co/WTSOpM78xa",['😬'],0,6
1705,"@RussianEmbassy @Russia @mfa_russia @Culture_RF @RusArtCulture @RusHeritageUK @RSGovUK @RussCultureClub @HISTORY @GuardianBooks @RSLiterature I don't hate the Russian people. It's RAS #PutinWarCriminal @KremlinRussia_E #duma and their supporters, I loathe. #Tchaikovsky was the greatest cultural person #Russia ever had.There was also #Tolstoy #Dostoyevsky #Kirov #Nureyev #Chaliapin #Ulanova++ and now this human shit.🤬",['🤬'],0,4
1706,"Hello World,

this picture is 77 years old, Berlin in Spring 1945.
Unfortunately we see these pictures again today,
#Ukraine in Spring 2022 . . .

#ThrowbackThursday and present. Terrible.   😔

💙       🇺🇦       👊       🇺🇦       💛 https://t.co/OSTaxOKBi9",['😔'],0,3
1707,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1708,"2013 you missed #BTC 
2014 you missed #Doge
2015 you missed #XRP
2016 you missed #ETH
2017 you missed #ADA
2018 you missed #BNB 
2019 you missed #Link
2020 you missed #DOT
2021 you missed #SHIB
2022 DO NOT MISS OUT ON $KIBA $FLOKI $CROGE $CROKI 

I can’t pick only 1 can you 😅
👇",['😅'],1,1
1709,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1710,"2013 you missed #BTC 
2014 you missed #Doge
2015 you missed #XRP
2016 you missed #ETH
2017 you missed #ADA
2018 you missed #BNB 
2019 you missed #Link
2020 you missed #DOT
2021 you missed #SHIB
2022 DO NOT MISS OUT ON $KIBA $FLOKI $CROGE $CROKI 

I can’t pick only 1 can you 😅
👇",['😅'],1,1
1711,"@Arslon_Xudosi @oryxspioenkop ""Smile ...Mf!""😱😉🤣
#Putin #PutinWarCriminal🖕
 https://t.co/XvFoyQGq5L
🙏 Ukraine 🔥 👊",['🤣'],1,1
1712,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1713,"I want to play a game... 😂
https://t.co/Vufw9UqTTv

#NFTs #NFTCommunity #ETH #NFTProject #NFT #NFTdrops #Metaverse #NFTCollection https://t.co/OXuxGkEcZ7",['😂'],1,1
1714,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1715,"@TNR_Shibadoge @RealShibaDoge 😆 it’s true… Community is the most important thing in #crypto and @RealShibaDoge has something VERY special going on. 

#ShibaDoge = #Shiba + #Doge 
#Ethereum project 
#ETH",['😆'],1,1
1716,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1717,I'm really tired of the cap with these verified accounts saying they spending #eth just for the clout 😢⛽,['😢'],0,3
1718,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1719,"This is a new collection that I think will be released soon.😍❤❣
#NFTCommunity #NFT #NFTsales #opensea #openseanfts #artwork https://t.co/wIoHF83ILo",['😍'],1,1
1720,PayPal stopped working in the #Putin regimes #Russia so you are more then welcome to use that platform to donate to my family and this channel 😊 https://t.co/p27OW4vZFV,['😊'],1,1
1721,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1722,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1723,"My New drop 💕💜 
.
I wish you like my art 🏳️‍🌈 Thank you 😊 
.
#Polygon 0.05 ETH @0xPolygon 
.
Check here ⬇️ 💖   
.
💖 https://t.co/I0IozaZku4
.
.
#NFTCommunity #NFTTHAILAND #NFTThaicommunity #opensea #PolygonNFT #nftcollector https://t.co/EMtNtYhl3k",['😊'],1,1
1724,@SkySportsNews Should’ve been #Russia to complete this group 😅😅😅,"['😅', '😅', '😅']",1,1
1725,"This Nft was gifted to me😊
''Moon Woman - Frequency Web''

https://t.co/FGLLwhPEM2

#NFTGiveaway #NFT #NFTs #NFTGiveaways #NFTCommunity #nftcollector #nftart #NFTcollectibles #opensea",['😊'],1,1
1726,"My New drop 💕💜 
.
I wish you like my art 🏳️‍🌈 Thank you 😊 
.
#Polygon 0.02-0.05 ETH
.
Character 💖   
https://t.co/DWRiQHWJYd
.
https://t.co/I0IozaZku4
.
มีแบบ Profile แล้วน้าา  
.
#NFTCommunity #NFTTHAILAND #NFTThaicommunity #opensea #PolygonNFT #nftcollector https://t.co/d0a2MQTVYm",['😊'],1,1
1727,"#Russia is offering #India $35 discount to *pre war prices* (so $97-35=$62) 

This is almost HALF of what global oil prices (~$110 to $120)

Further it is a Rupee-Ruble offer.

Bunty from US &amp; Bubli from UK are cautiousing us against it. Not sure what they smoked! 🤣 https://t.co/m9DA1LQ6LK",['🤣'],1,1
1728,@OlenaHalushka @olgatokariuk You’ve got me crying and I am an Aussie. Well done to you all. #StandWithUkraine 😍🦘🇺🇦🥳😀❤️🧡💛💚💙💜🤎🖤🤍🇦🇺😍,"['😍', '😀', '😍']",1,1
1729,Should’ve been #Russia to complete group B 😂😂😂 https://t.co/vi4jawYs5s,"['😂', '😂', '😂']",1,1
1730,"NFT giveaway soon 👀👀👀
**REMEMBER**
Follow + RT + Like + 🔔 + tag 5 friends to enter to win a exclusive NFT!! 🤩🤯 

#NFTCommumity
#nftcollectors #nftart #NFTartists #NFTCollection #NFTartist #polygon #opensea #ethereum #digitalart #NFT 

**Heres yesterdays giveaway 😍🔥💯 https://t.co/w36b720lKc",['😍'],1,1
1731,"@Arslon_Xudosi @oryxspioenkop ""Smile ...Mf!""😱😉🤣
#Putin #PutinWarCriminal🖕
 https://t.co/XvFoyQGq5L
🙏 Ukraine 🔥 👊",['🤣'],1,1
1732,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1733,"My New drop 💕💜 
.
I wish you like my art 🏳️‍🌈 Thank you 😊 
.
#Polygon 0.02-0.05 ETH
.
Character 💖   
https://t.co/DWRiQHWJYd
.
https://t.co/I0IozaZku4
.
มีแบบ Profile แล้วน้าา  
.
#NFTCommunity #NFTTHAILAND #NFTThaicommunity #opensea #PolygonNFT #nftcollector https://t.co/UKc4RZF5DJ",['😊'],1,1
1734,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1735,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1736,Group of death i think only Russia missing 😂😂 #usa #Russia #Qatar2022 #messi https://t.co/EwpRlthZ9R,"['😂', '😂']",1,1
1737,"🎁 #NFT #GIVEAWAYS 🎁

#WINNER = 1️⃣ 

To Enter:
1⃣ Follow 
@_sm233

2⃣ RT ♻️ + LIKE ♥️
3⃣ DROP YOUR ETH ADDRESS 

ENDS ON 40 RT♻️ 

#NFTs  #NFTGiveaway #NFTcollections #Airdrops
#NFTdrop #NFTGiveaways #OpenSeaNFT #opensea 
#FreeNFT #NFT #Giveaways #Envolver 

THANK YOU! 🙏😍🌈❤️ https://t.co/UDHB6KGwmL",['😍'],1,1
1738,"My New drop 💕💜 
.
I wish you like my art 🏳️‍🌈 Thank you 😊 
.
#Polygon 0.02-0.05 ETH
.
Character 💖
https://t.co/DWRiQHWJYd
.
https://t.co/I0IozaZku4
.
มีแบบ Profile แล้วน้าา 
.
#NFTCommunity #NFTTHAILAND #NFTThaicommunity #opensea #PolygonNFT #nftcollector https://t.co/Xg6b3XHdle",['😊'],1,1
1739,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1740,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1741,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1742,"Dear our friends to you 💖
【 The DDos attacks 】 that Ukraine is conducting are all crimes. #Ukraine ,👉 #Zelensky 👈👿
https://t.co/Am3Ybb9GLM
https://t.co/q43JHelUJT https://t.co/heZTGogGRT",['👿'],0,4
1743,"Dear our friends to you 💖
【 The DDos attacks 】 that Ukraine is conducting are all crimes. #Ukraine ,👉 #Zelensky 👈👿
↑Russia-Ukraine Cyberwar Participants↑
https://t.co/Am3Ybb9GLM 
https://t.co/q43JHelUJT https://t.co/1OhHXnFoth",['👿'],0,4
1744,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1745,"#Ukrainian soldier in target practise. Note the little kitty on his legs 😍😻😂

#Ukraine #FuckPutin #cats #machinegun https://t.co/WiXgZIK50h","['😍', '😂']",1,1
1746,"Look at this zoo in Mariupol.. even our animals are starving and weak because of this war. 😢🥺

#UkraineRussianWar #Ukraine #animal #UkraineUnderAttaсk #StopPutin #april #war https://t.co/4Xu1PKpReS",['😢'],0,3
1747,@the_hindu You are under the Rader of Scrutiny of the NATO &amp; the West to monitor HOW cozy and close you are with the Dictator #Putin who bombs hospitals and maternity wards. You will pay a hefty Price for all the Double Face you carry with you! Your per capita GDP will take a beating soon😠,['😠'],0,4
1748,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1749,What if #China surprises us all &amp; is just waiting for #Ukraine to weaken #Putin military enough to take #Russia for itself?! Lots of free energy 😮🤔 #UkraineRussiaWar #ChinaRussia https://t.co/r8j23xNaCV,['😮'],1,2
1750,"Watch this, it’s 10 mins long. If you thought our government wasn’t corrupt, then this will open your eyes. Watch it and retweet, retweet, retweet. 🤬😉😏 #BorisJohnsonOut #CorruptTories #UkraineWar https://t.co/DBCpWCYBBG",['🤬'],0,4
1751,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1752,"Apparently, Ukrainian radio operators are clogging up Russian communications with heavy metal. 🤘😁

While that is awesome, I think Ukrainians should torture Russian troops with ""Baby Shark"" on a 24-hour loop. 😈 🤣 #StandWithUkraine #StandUpForUkraine https://t.co/YaJuKSlfRQ",['🤣'],1,1
1753,"Never forget that, while the Russian Tsar Putin throws his soldiers to their deaths like ""logs into a furnace"", the man who is his wartime opponent grieves for them. #Zelenskyy

As the crisis continues @ZelenskyyUa has emerged as much for his humanity as his bravery. 🙏😔 https://t.co/Ac64A6eUrh",['😔'],0,3
1754,"@DiGiTaL48632733 @vonderleyen @EP_President @Rita6942 @pransukh37 @ZenMaddie Super powers Putin hitler ,😂🤣

#Putin 
#PutinatWar
#RussianWarCrimes https://t.co/JNncP774XF","['😂', '🤣']",1,1
1755,"#InvasionofUkraine @PresidentofRus7 We knew #Putin &amp; his #soldiers #have #littlerespect for his #enemies &amp; #civilians,but apparently the #Russiandictator doesn't even respect his dead...  
#FreeUkraine
#PrayForUkraine 😢😢😢
#BoycottRussia
🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
https://t.co/YRLLOrs3xV","['😢', '😢', '😢']",0,3
